program_ID,program_name,response_date,signal_number,Asking/Defining Problems,Making Observations,Generate data,data Modeling,"Interpreting, Communicate finding",Any Work With Data,Sum Work With Data,KLS_qual,HM_qual,KMS_qual
7,Providence - Down City Design,2015-07-09,1,0,0,0,0,0,0,0,NA,"-the first part of the video is just the group walking to their destination (which is unknown to me)
-they are going to play a game before they go into the classroom (but the instructors are having a hard time getting the students to focus)
-they just play a name game for the rest of the clip",NA
7,Providence - Down City Design,2015-07-09,2,1,1,1,1,1,1,5,"-  looking at pictures asking what trees can bring in a small group of 5 with teacher- obsereve
- Discussing shapes of how things were designed and reasoning through why they were designed that why- Asking
- Students are generating ideas of what to build- Generate
- Relating how things are built to the typical classroom setup where teacher is front and center, talking about what they do/do not like- Communitcate
- Discussing the impact they can have by designing spaces in their community","-the students are looking at pictures of different houses and thinking about how different designs in architecture serve different purposes (observing)
-They are using these examples to brainstorm ideas to propose for their own design (not sure whether they will actually build this later or just conceptualize the space through blueprints or a model)
-this was coded for communicating findings (which is likely because the coders mark demonstrating concepts using a model, in this case the photos, are coded as such)
-based on their conversations, they are designing some sort of architecture for the outside of a school (not sure if it is their school or it's a project for people outside of their program: there was some mention of trees outside the school and whether they were big enough for one of the structures shown in the picture)
-there are two groups of students, each with one instructor, looking at the same photos but seperately. Later they will come back together and share their ideas together as proposals for the design they will all do together
-I can't see them generating data but they are generating ideas?
-The students may have been asking questions at some point, but it was mainly the instructor asking the students questions to prompt their ideas",NA
7,Providence - Down City Design,2015-07-09,3,0,1,0,0,1,1,2,"- In a work space (like a woodshop classroom or something)
- Handing out paper in the hallway a lot of disaplining and getting students into groups
- On the peieces of paper students will draw in 20s. the teachers pose- Observe","-after disciplining a few students individually and getting the groups to settle down (""Miss I am so ready to learn!"" not sure if this was sarcasm or not)
-the students then do an activity where one student volunteers to model, who then picks a pose and the rest of the students have 20 seconds to sketch them (observing?)
-each student gets a turn to pose while the rest of them draw (if this has any relation to their topics, it must be to scaffold their learning of drawing blueprints or models?)",NA
7,Providence - Down City Design,2015-07-09,4,0,0,0,0,0,0,0,NA,"-the students are participating in some sort of relay in three teams (4 or 5 students per team):
----the students are coming up with ideas (for their design) and then run and write their ideas on a big piece of paper
----teachers make sure students know that their ideas can be crazy, they don't have to be realistic because it could lead to something else later
-after the relay timer ends, the students all gather together and will discuss which ideas are the most crazy, which are the easiest, and which are the most practical
(sidenote: the prize for the winning team is mint life savers? because that's what kids want, boring mint candy)",NA
7,Providence - Down City Design,2015-07-15,1,1,1,1,1,1,1,5,"- Students are using glue and popsickle sticks to buuild a Model
- Students are assigned roles such as 'model maker'-  Communicate
- Talking about scales 1 popsickle stick =10 ft-  Asking
- Some students work on sketches and 
- All of the students want to be the builder... teacher helps come up with a schedule","-the students are building models of tables to scale with popsicle sticks in groups (a few students are working individually)
-the students get to decide what the scale is (teacher gives an example of one popsicle stick being equal to eight feet)
-the students do ask questions as they are building their models (however they are more related to how to do the activity rather than exploring concepts)
-I believe this was coded as generating data in terms of their models being counted as ""data""
-first the students sketch out their models on paper before building the tables out of paper and popsicle sticks (generating data?)
-so it seems that students actually get to choose what they are building, table was just an example
-(note: one student, Brad, was apparently being bullied on one of the previous days. He is one of the white kids and doesn't seem to get along with anyone in the program and in this segment he refuses to participate in any of the activities)",NA
7,Providence - Down City Design,2015-07-15,2,1,1,1,1,1,1,5,"- Students are building-  Models
- Students are-  Communicating with one another in order to come up with the building
- Students are reasoning through how to build something and sking their teammates to come up with the best design-  Asking
- It seems  the team roles are getting mixed for some teams and working well for others
","-the students continue to work on their models, but at this point they are actually using the glue to piece things together (based on the structures that are partially finished, it seems like a few of the groups are building houses)
-I really don't see how the students could be observing (unless they count the students observing their group members helping build the structure)
-maybe I need to see that chart of the specific definitions of criteria the coders were using for these videos again 
-the teachers in this program seem more willing to allow students not to participate if they do not want to but they do insist that students do something instead of just sitting there (but it seems like they also struggle to get students to listen to them more than some of the other programs)",NA
7,Providence - Down City Design,2015-07-15,3,1,1,1,1,1,1,5,"- One studet: ""this is just like school that's why nopne wants to be here"" teacher- offers a new activity to do in the hall
 thay don't want to they want to pplay basketball 
- Teacher takes the students to the gym to play basketball b/c they were not working
- Other students continue to build models, communicate, and ask questions in order to make a building
- They have all morphed into two large groups Observing  others models","-in this video the students are still working on the same project (models)
-seems more and more students are becoming uninterested in the project (""This is straight up like schooling. This is why I don't want to be here."")
-the teachers decide that it would be okay to take the group that is rebelling to the gym for a few minutes and allow them to play basketball (I get that managing a group of kids can be really hard, but the fact that they gave in so easily speaks to why they have so much trouble controlling students in the first place)
-students seem to get less productive the longer they spend working on this project (but some of the houses do look pretty cool)",NA
7,Providence - Down City Design,2015-07-15,4,0,0,0,0,0,0,0,"- In the workshop playing somesort of relay race
- I think they are putting ideas on a sheet of paper after spinning in a circle
- Color coding red (craziest), Yellow (simplest), Green (most practical) 
- Students are not listening to directions instructors spend at least 5min. truing to gather them",NA,NA
7,Providence - Down City Design,2015-07-16,1,0,0,0,0,1,1,1,"- At a presentation talking about how shapes and designs of tables in a classroom vs. a conference table
- If you're in the front the teacher will catch you faster-  Communicating
- Students observe a 3D model 
- Teacher asked students for their input on the project. - asking","-the teacher is trying to get students to think about how the shape they are sitting in can influence how they interact: observing (aka sitting in a circle allows for students to talk to each other across the table)
----though this clip wasn't coded for observing?
-they talk about what they like about the images of houses again (this seems like a design brainstorm session)
-the teacher is showing students a 3D model they built on a computer program and allowing students to observe and ask questions about the model (which again is not coded for in this video)
-so eventually the students will be actually building a structure outside of a school (I see now that the popsicle stick activity was the teacher scaffolding student learning about building structures so that they can transfer that knowledge of gluing popsicle sticks together to nailing boards together)
-the communicating code must come from the teacher demonstrating through a model again",NA
7,Providence - Down City Design,2015-07-16,2,0,0,0,0,1,1,1,"- looking at a tool and making observations 
- Asking  when are we going to use these? students then share their ideas with others Communicate","-the teacher is showing students tools and actually stated ""we are just making observations right now"" then writing down what students observe about the tools (and yet this is not coded for observations!)
-even though the teacher is the one writing, is this not generating data since they are recording their observations?",NA
7,Providence - Down City Design,2015-07-16,3,0,0,1,0,0,1,1,"- In the presentation room listening to instructions and describing what the tools are and what they are used for
- looking at more tools making observations","-""We are not playing with tools, we are using them. Playing is dangerous"" -a student
-the teacher is briefing the students on how they will measure the wood and cut straight across using the tools they have before they go out and actually use the tools
-students are split into three groups, each will be doing a different task: one group is working with the drills and marking out where the wood should be cut, one group is marking out the wood as well but then they will actually use the saw to cut the wood, the final group is also measuring out pieces but they are using a hand saw instead of an automatic one
-one student was waving the hand saw around while the teacher tried to help students clamp the wood, and was right above her head (very scary)",NA
7,Providence - Down City Design,2015-07-16,4,0,0,1,0,0,1,1,"- Students use tools to begin the building  by working with the tools and techniques they just learned- generate?
- Students observe  how the blade is used","-students are still in the shop working with wood (I think they will actually be using these pieces to build something but I'm not sure if it's for their main structure project or if this is another activity for scaffolding)
-the teachers are struggling a lot with getting the students to behave (which can be dangerous around all these power tools)
-I would say the students are observing both the teacher demonstrate how to use the tools and their classmates using them
-the students rotate their groups (so it seems they are just learning skills right now)
-no one is writing anything down, so the generating data must be counting the pieces of wood as their data?",NA
7,Providence - Down City Design,2015-07-22,1,0,0,1,0,1,1,2,"- In the classroom designing a T-shirt with markers and stencils
- Teacher is describing what the diameter is, student draws it on the board. 
- Students begin taking shovels in order to begin diggiing the circle for the meeting area
- Students start digging - generate?
- asking- student asked if there were any wires underneath and if it was safe to dig","-students are split into two groups: one team is digging outside (for an unknown purpose right now) and the other group is making their  own shirts. The idea is that they will switch once the digging group gets tired
-there are circles painted on the ground where they are meant to be digging (I think they are digging holes for posts so they can build their structure
-I feel like I would have coded this one as zero? I don't see where they are data modeling or communicating findings",NA
7,Providence - Down City Design,2015-07-22,2,1,0,1,0,0,1,2,"-Students are digging holes outside of the school
- Students are measuring how deep the holes are (they have to be 3 ft)- asking
- In one of the holes there is a rock/stick blocking the way 
- Students are calulating how many inches in a foot and deciding how much more they need to dig- Generating
","-students are still digging holes in the ground for their structure
-student starts calculating how many inches they have already dug and how many more they need to reach 3 feet total (generating?)",NA
7,Providence - Down City Design,2015-07-22,3,1,0,1,1,0,1,3,"-  Students are restarting a project becasue initially students did not follow instructions.
- They are in the classroom
- There are two team members who tell a messenger what to tell a builder and we have to see if the legos are built the way it is suppose to- Asking
- There is one student that is not following directions and the team is getting frusterated- Modeling","-students are working in groups in a timed activity where they have to build a model with legos (I think they are aiming to build something specific, not creatively)
---the catch is that one student (the director) has the directions and has to tell the builder how to build it but they are not allowed to point, while one student in each group is the observer
-they are asking each other questions to try to figure out how to build the model
-one of the students is frustrated that his partner is not cooperating with the project. He is in the director position and is meant to give the builder directions, but their builder did not understand the instructions so he gave up and started building whatever
----the teacher noted the director's frustration, but kept telling him that he is not allowed to talk since he is the director, which frustrated him further (she did however talk to the builder after the director walked away and tried to get him to start working again)
-I think it is really great that the teachers try to explain to students why rules are certain ways, but the students attitudes sort of shows why it's important to be a little more firm when it comes to classroom management
-""we should not have the phone out, we do not need the phone"" is very gentle and maybe not as effective as ""put your phone away""
-""Daniel, are you willing to help the team?"" ""No."" (then the teacher just backs down and lets him be)
-one of the other students pointed out that Daniel is not participating at all, but the teacher simply tells him that Daniel didn't want to do anything and brushed it off
----other students around them seem to be less engaged as well",NA
7,Providence - Down City Design,2015-07-22,4,1,0,1,0,0,1,2,"- Outside digging again
- Students are measuring how deep the hole is- Generate?
- Teacher asks student do you think it needs more/ less etc. student responds- Asking
- Students are picking up outside and getting ready to go to lunch","-students are back to digging holes in the yard
-the signal is in the beginning of this video
-Daniel just hopped into one of the holes, which then prompted a few other students to hop in (but the teachers don't seem to mind)
-students are getting really into digging the holes to the point where they are resistant about going to lunch, so the teachers allow them the opportunity to come back after lunch if they do not have other commitments
-the teachers don't communicate with each other super well, and students often get yelled at by one teacher for doing what another told them to do
----one student had the idea to only have one of them go around to the door that was unlocked so they could unlock the closer door from the inside for everyone else to get in. One of the teachers approved this idea and sent him to open the door, but it turns out the administrators could just buzz them in. The other teacher then yelled at the student to come back because ""no one told him he could go"" even though someone did. (this may influence how he feels about the program and in turn his engagement?)",NA
7,Providence - Down City Design,2015-07-23,1,0,0,1,0,0,1,1,"- In the wood workshop observing the measurements the students made and getting ready to cut
- Students practice their sawing skills
- Safety does not seem to be a  huge concern
- Students measure out the 2x4's","-the students are back in the ""shop"" measuring and cutting planks of wood for their structure
-there are many students just sitting around while their group members work (there isn't much for them to do, most of the activities are a one or two person job)
-apparently the boards were organized but have since disappeared or gotten mixed up (not surprising considering how disorganized the program is. It is a big room with many students and not many teachers)",NA
7,Providence - Down City Design,2015-07-23,2,0,0,1,0,0,1,1,"- Student make right angle measurements
- Students lable the 2x4's (C2)
- Students make cuts that are a little crooked and have to make corrections to their origional work.
- A piece of wood has been misplaced teacher and students are currently trying to find it, students reasoning through what they have cut and the purpose for that particular cut","-they are still in the shop, continuing to measure and cut pieces of wood based on the instructions they were given on how much to cut
-I can hear the power saw running in the background (but both teachers are working with students using the handsaw, so I'm nervous that students are using the power saw unsupervised)
-again, there are many students just sitting around (only one person per group can use the saw)
-----so there is a teacher manning the power saw (she just doesn't have a microphone)
-some of the students are helping one of the teachers find missing pieces that they have already cut (well, the teacher is trying to get them to help, but the students are not very enthusiastic about it)
----it seems surprising that the students do not care more about the wood pieces since it is ultimately for building their own design (I thought they would be more invested)",NA
7,Providence - Down City Design,2015-07-23,3,0,0,1,0,0,1,1,"- Students and teachers are organiziing the cut wood, they are leaving the wood workshop and bringing the cut wood with them
- Students and teachers are walking around the school to get toa bus with all of the building materials
- students are on the bus responding to the signal","-students are carrying the large planks of wood that they cut out of the shop (not sure where) but they are leaving the small ones so the teacher can count them and figure out how many more small pieces they need
-one of the teachers just came out of a bus that seems to be for the students (didn't see if they put wood in the bus, but I assume they must have? I had previously thought that the shop was located in the same place that the students dug the holes for their structure but now I think they must be in different places)
----confirmed: the wood is in the bus
-the students continue to gather wood and any of their items left in the shop (it seems as if the students will not be returning to the shop so they don't want to leave anything behind)",NA
7,Providence - Down City Design,2015-07-23,4,0,0,1,0,0,1,1,"- Students are digging holes for the pavilion
- Some students are sawing hollow tubes
- Students begin scooping dirt out of the holes
- They are trying to dig the holes deep enough to fit the holllow tubes inside","-the students are back to where they dug the holes outside (I think it's a school) and they are digging again
-they are bringing the wood inside (presumably because it is towards the end of the day and they know they won't be using the wood today anyway)
-when the teacher said, ""I need someone to help me bring the wood in"" she got no response but when she simply says, ""I need two volunteers"" she immediately gets three students running over
-there is one student cutting a giant tube with a handsaw and isn't really supervised (this seems dangerous becaues he is using his foot to stop the tube from rolling around but it's still not stable
-the students are fighting over who gets to dig in the hole
----Xavier is sitting by a hole but not actually digging, yet when the teacher asks him to move he refuses because, ""this is my hole"" so the teacher hands him a plastic cup and tells him to start digging
----to his credit, Xavier does lie on the ground and start digging out the hole with the plastic cup
-it seems as if the ""generating data"" code seems to count the structure they are building as data",NA
7,Providence - Down City Design,2015-07-29,1,0,0,0,0,0,0,0,"- Students and techers are playing in gym basketball, etc. 
- Playing a game they made up together","-the students are in the gymnasium shooting around basketballs (doesn't look like there is much structure in the activities at this particular moment)
-the audio cuts out about a minute in (but it doesn't really matter much because the students aren't doing anything other than shooting hoops)
-some of the students are playing ""titans"" and Daniel was ""killed"" so he is laying on the ground",NA
7,Providence - Down City Design,2015-07-29,2,1,0,1,1,1,1,4,"- Blank video.... only audio
-
-
-
-
-","-the entire clip has no picture but by the sounds, the students are finally building!",NA
7,Providence - Down City Design,2015-07-29,3,1,0,1,0,1,1,3,"- Students are using drills to put together the benches of the meeting area... looks about half way done
- Some students are helping measure and make markings with pencils
- They were shown how to clap and keep thing tight and when and where to drill the wood","-at this point the students have built the bases for their benches, and it is coming along nicely
----I knew that they were really going to build this structure, yet I still find myself being surprised by how nice it looks
-a small group of students say they never got to play a game after snack so one of the teacher takes them to the gym while the other students keep working on their structure
-some of the students are better at working together than others
-I think action of building is being coded as generating data and the structure itself is coded as using a model (but since they are not discussing any of the physics of using the tools or building, it does not seem to be very science related)",NA
7,Providence - Down City Design,2015-07-29,4,0,0,1,0,1,1,2,"- Students are finishing up the benches (some are using them to take a nap)
- Students are drilling wood to benches
- Some students are throwing things and off task
- The students were reminded to drill the skrews in straight","-two of the benches are finished and one of the students seems to be ""testing it"" and is laying on the bench (amazingly he stays there undisturbed through the whole video clip
-some of the students (the group with Xavier) is working together, but are sort of aggressive about it
----Xavier helped the student with the drill find the right hole to drill through, but he does this by calling him an idiot and grabbing his wrist and moving it
-considering how much it seems the students who are being helped need so much close supervision, and how many students are working on their own anyway, it's amazing how well the structure is turning out
-I might be interested in going back to see which student said he did some building projects with his dad, Xavier has been working steadily by himself for a while and seems to be doing really well",NA
9,Providence - Explore the Bay,2015-07-09,1,0,0,0,0,0,0,0,"-Riding the bus solving a riddle 
- Instruction on non-science procedural task (the use of cell phones)
Code: 0","-Instructors are having students try to figure out a riddle, it does not seem to be related to anything they are studying
-They seem to just be trying to keep the students occupied","- students riding the bus with instructor
- instructor playing games and riddles with students not STEM related
- instructor giving directions to students prior to stepping off the bus for a field trip related to bandanas the students are wearing and cell phones"
9,Providence - Explore the Bay,2015-07-09,2,0,0,0,0,0,0,0,"- Teacher asking questions, students respond
- Q: How is the Atlantic Ocean bringing the salt water into the bay? A: Student 1: There's a line between the bay and ocean and a littl ebit of salt gets into the bay Student 2: A river (I don't think the teacher hear this response)
- Low tide and High tide, the distance you have to walk on the beach to get to the water (discussion from teacher)
- Calls students by name while having an informal discussion
- Teacher: Another name for bay- introduces new vocab- Estuary: where the river meets the sea
- Teacher: What's a buffer (Salt marsh grass area)- describes how it's benificail to the ecosystem
- The teacher is super casual about the instruction, sits on groud while students stand gathered around her... calls on students by name and has more of a discussion rather than lesson
- Told a history lesson about The Great Hurricane of '38 that occured in their local community.. and why salt marshes are important during large storms
- Student asked- ""what was the biggest hurricane ever?"" A: The great hurricane of '38
- Gathering nets and wadders 
Code: Asking","-The students are gathered around one of the instructors, who is leading a conversation/lecture about tides and the area they are in to preface what they will be observing (she is asking the students to answer questions and think about the things she is talking about, so exploring topics?)
-survey was in the middle of the video? I thought they were meant to be at the end because then the signal/survey doesn't apply to the second half of the video (4:35)
-It looks like they kept filming because the students were continuing the same activity (i.e. listening to the instructor/answering questions)","- instructors outside with students 'quizzing' the students questions about tides, oceans, buffers, pollution, habitats
- students answer survey questions
- instructor continues asking students STEM-related questions (hurricanes, hurricane barriers)
- instructor informs students they will go see a hurrican barrier; will go to ""first station"""
9,Providence - Explore the Bay,2015-07-09,3,0,1,1,0,0,1,2,"- Students using nets and buckets to strain water and to capture and identify types of species present in the environment- Possibly focusing on shrimp
- Teacher: ""That's fine you can still identify what kind of species it was"" 
- In a small group 2-4 students and 2 instrustors... Teacher: This is a common shore shrimp and their bodies are translucent, do you know what that means? Student: yes, see- through Code: Observing
- Looking at the stomach of a shrimp student asks: ""what do they eat"" after observing the color of the stomach Code: Asking
- Students excited about finding shrimp on their own
- Teacher brought along what appears to be identification cards for students to identify common species in that particular environment
- Teacher eats edible pant _pickle weed_ and asks students if they want to try it they say no, then a bunch of students try it and describe what it tastes like
Code: I do not agree with the code for ""generating""","-students are collecting small specimen from the water (shrimp) and making observations about what they find (no written data)
-some students are listening to an instructor talk about what they find
-it looks like they are working in small groups to collect the data (shrimp, fish, other)
-signal was given in the middle of the video again (2:55)
-students try eating a plant that the instructor tells them is edible (I think it's just a side-note/observation but not related to what they are learning)","- students using nets to collect organisms (shrimp, fish) (observing)
- instructor explaining characteristics about the shrimp; students ask questions about the shrimp (generating?) (**Students not recording data, though)
- instructor informs students they will go the next station; students gather their belongings
- students take surveys
- walking to next station
- students trying pickle weed and describing taste ("
9,Providence - Explore the Bay,2015-07-09,4,0,1,1,0,0,1,2,"- Student found a specimen, teachers have ID cards (guide) and are discussing what it could possibly be by identifying characteristics and the structure of the organism
- Teaher explains the role of the female slipper snail in a colony, student- how do they switch genders?
- teacher offers 100 sand dollars (insentive) for any student that finds 1 of 3 things, mermaids purse, mermaids toenail, or mermaids neclace.
- Can't see but I hear, ""how do you use this?"" ""Put your eye right here""- using instrument to magnify fish
- Student: "" It's at the beginning of the lifecycle becasue no fins""  Teacher agrees with students observation
- Student: ""I think they're tadpols"" Teachers does not give answer but says could be look at a guide 
Code: Asking
- Students compare findings to see if they have the same organism
- Students observe fish in a magnifying tool. Code: Observe
- Teacher explains what the 'mermaids necklace' is
Code: I disagree with ""generate""","-students seem to be identifiying some of the things they found, guided by the instructor
-Students are then prompted by a reward of ""100 sand dollars"" (which seems to be a recurring form of reward in the class) for finding specific objects at the location (looking for mermaid's purse, necklace, or toenail) and it looks like they are working individually to find them
-student makes an observation without being prompted ""they look like tadpoles"" (3:30)
-whenever a student finds the object they are looking for, the other students (encouraged by the teacher) come to see as well
-students use a guide to figure out what they are looking for
------a girl tells her teacher she has already looked at the guide, and was able to describe the mermaid's necklace when the teacher asked","- students found perriwinkles, snails; instructor telling students about characteristics of the organisms found (observing)
- instructors tell students they will get ""100 sand dollars"" if they can find a ""mermaid purse, necklace, and toenail""
- instructor 'quizzing' students about found organisms (tadpoles) (observing)
- students comparing 'toenails' found; instructors asking students what else their findings might be other than a 'toenail' (observing) 
- student bringing fish to instructor and asking what it is (generating?) (**Students not recording data, though)
- instructor asking the students if they know the names of the type of fish they caught
- students asking instructors questions about the mermaid necklace and what it is (generating?) (**Students not recording data, though)
- students and instructor discussing dead crab they found; students askign questions, instructor informing students of characteristics (generating?) (**Students not recording data, though)"
9,Providence - Explore the Bay,2015-07-15,1,1,0,0,0,1,1,2,"- In classroom Student asks ""how much does it pay?""- not sure what in refernce to $10/question
- Students get paid based off of how many questions they ask
- Will use notebooks/journals to record notes during video and collect data from research conducted on computers
- Students will owe teacher $$ if not on task/following directions
- Video takes place downtown- local information that students can relate to 
- Students watch video for 4 minutes- teacher talks about what is going on in the video, and asks students to reason through a series of events from what occured in the past to what is happening now Code: Asking
Code: Disagree with ""Communicate""","-Students are writing questions down (presumably about the activities they have done previously, there was some mention of a question about the water treatment plant)
----later specifies that they get 10 sand dollars for each question they have for the video and the research (but it is unclear whether they are generating questions and answering them or answering questions that were already laid out)
-teacher tells them they will be ""paid"" for each question they act (I think it must be in ""sand dollars"" because she says they will lose sand dollars for touching their phones)
-students are watching a video and writing on their paper (possibly answering questions about the video)
-""what did you guys see so far?"" is the teacher prompting students to discuss their observations about the video (8:30)
-the teacher lets the students know they will be seeing the place discussed in the video tomorrow","- students in classroom, asking instructors questions ""how much does it pay?"" (asking?) (not about data, though)
- instructor giving directions regarding answering their questions about the video (inlcuding how many 'sand dollars' they get for answering each question), taking notes; informs students they will be doing their own research after
- students watching video about people working underground ""The Biggest Project You Will Never See""
- about video: ""this is what you will see in the field trip tomorrow""; asking questions (Why? Why are they doing this?) (modeling?) (**students not using data, though)
- students taking surveys"
9,Providence - Explore the Bay,2015-07-15,2,1,1,0,0,1,1,3,"- In classroom writing down questions to research and find answers to Student: This is hard I can't find answers, Teacher: Try re-wording them, that's what I do... research is hard sometimes you have to dig a little deeper
- Tomorrow at the field trip they will find more answers to their questions
- Teacher: What do you think happens from first to second stage in treatment? based off the fact they know the stinky smells goes away student: its getting cleaner 
- Students share their research findings Code: Communicate
- Teaher talks about reliable sources, based off of the wording in a statement students found on Google :)
- Student: ""how come we can swim in pools with chlorine?"" Teacher: ""It's not large amounts and do you see algae in pools?"" Code: Asking
Code: Disagree with ""Observe""","-students are answering questions by doing online research, using one computer for each small group of 2-3 students
----their groups are called ""districts"" (I wonder if they work in these same districts when out collecting data in the field)
----the questions they are working on answering are questions they have generated themselves
-students are invited to share their favorite question from their district and the answer they found (presenting findings)
----then teachers prompt further discussion on the students' findings","- students in classroom; discussing questions and answers with each other; doing research on computer to answer questions (observing. asking)
- instructor at the front discussing the students and answers; asks students to share a question and answer they got from their research; discussing students' questions and answers with the whole class and asking follow-up questions (septic tanks, chlorine and algae, sewage plants) (communicate)"
9,Providence - Explore the Bay,2015-07-15,3,0,0,0,1,0,1,1,"- Students playing a non science related name game
- Students instructed to gather materials
- Towards the end of the video, the teacher helped collect dirt and some grass in a mason jar
Code: 0","-students are playing an icebreaker game where they say their name and a food with the same letter (not related to school topics)
-two student volunteer is asked to collect dirt and grass in a jar (generating data)
-turns out the dirt was used for mixing into water so they could test filters they built in groups (in a later video)","- instructor playing non-STEM related game with students using letters of the alphabet and their names
- instructors ask students to pack up to go inside; asks a couple students to collect dirt and grass in a jar
- students taking surveys
- Do not see any instances of modeling"
9,Providence - Explore the Bay,2015-07-15,4,1,0,0,1,1,1,3,"- Students in classroom
- Students have bottom half of pop bottle and teacher instructs them that the filter has to stand by itself, i think they will use the dirt collected outside mixed with water to show how filtering works Code: Model
- Some students changed their design, teachers questions them as to why they made this choice
- Student- we need stronger materials... teacher maybe you should buy some (students use money earned to purchase materials... :) Code: Asking
- Students present their filter design to the class and explain why they designed it the way they did, Goal- trying to get the cleanest water Code: Communication
- Adults judge the filters for how well they worked Code: Generate?","-students are making filters in their district groups using materials they ""bought"" (using sand dollars?)
-they seem to be competing to see who's design will filter water to be the most clear and will test them all at the same time
-before each filter is tested, students are asked to explain how they built their mode (data modeling)","- students in classroom
- students creating water filters using materials they 'buy' (2-liter bottles, paper towel, etc.); instructor saying the bottom will collect water (STEM-related); instructor ""we will all test it""
- students do survey
- students given time to clean up 
- students asked to present their water filter at the front of classroom; describe how they built it, show how well it works at filtering water (modeling, communicating)
- Do not see any instances of asking, asking probably happened earlier though, in order to design the water filter"
9,Providence - Explore the Bay,2015-07-16,1,1,1,1,0,0,1,3,"-Walking towards wind turbines- Teacher explains the flicker effect to small group of students
- In a group one of the treatment plant workers (I think) explains where they will be going and what to expect to see
- Go over safety and explain what they will observe once they get to the tank
- Teacher: Why do you think it smells worse when it's hotter? Student: (I think) because it's poop
- Students: asking so many questions- why is the poop different colors, what are the black things for (collecting bacteria), how deep is it, etc. Code: Asking
- Facility worker explains why things are added to the water
- They were instructed to get a good look at the color of the water in order to compare it to the next Code: Observe
Code: Disagree with ""Generate""","-students are on a field trip to observe a water treatment plant
-signal (3:12) towards the beginning of the video for some reason
-the video is mainly students just observing what goes on in a water treatment plant as an expert gives a lecture on what is happening
-some students do generate their own questions for the expert as they walk around the facilities","- students walking to unknown place with hardhats
- instructors telling students about wind turbines; students asking questions (asking)
- instructor explaining how the water sewers work to the students
- students take survey
- instructor giving students safety instructions; telling students what they will see at the site 
- while they're walking, students observe the sludge and ask questions about it (asking)
- instructors ask the students questions about the sludge they are seeing (asking) 
- instructor gives the students information about the sewer and what they are seeing (how they keep the odor away, ""this is what I told you about before"") (observing, generating)"
9,Providence - Explore the Bay,2015-07-16,2,1,0,0,0,1,1,2,"- Teachers talking to each other on the way to another part of the treatment plant- It's good for them to know where it goes and the next steps, intead of just flushing the toilet and boom it's gone
- Student- why'd you pick this place... teacher- What would happen if we didnt? Gets students thinking through their questions on their own. Coding: Asking
- Facility worker explains that it goes to a river after treatment not drinking water (although some states do that)
Code: Disagree with ""Communicate""","-students continue to ask the expert at the water treament facility questions
-observing an empty tank in the facility
-they also observe the water in a different tank at the facility and then the expert talks about the whole process of cleaning the water one last time
-teacher points out that the students should observe the how the water looks cleaner
-finally they observe the disinfection tank and many note how it smells like chlorine 
----they had learned that later the chlorine must be neutralized because it can be harmful to some of the animals living in the bay (which is where the water ultimately goes) so some pointed out that there were ducks on the water and wondered if that was bad for them (observations, asking questions)","- class is walking through the water-filter site, students asking questions about what they see (asking)
- instructor tells students about a tank they are stopped at 
- student: ""why did you pick this place?"" (student does not seem really happy about it)
- instructor: ""what do you notice about the color?""; asking questions about the water they see at the tank (communicate)
- instructor describing process the water goes through to be filtered before it enters the river; students ask follow up questions (communicate)
- students asking questions about the birds they see in the water, the color of the water"
9,Providence - Explore the Bay,2015-07-16,3,1,1,0,0,1,1,3,"- In a room asking what happened in 1972 ""Clean Water Act"", ""Marine Mammal Protection Act""- people were not properly treating water 
- Students list the marine mammals they know of, and explain what is required to be a mammal they also ask questions Code: Asking
- Signal- Students: NOOOOOO, is this the last one? I wish it was the last one!
- A model harbor seal (stuffed animal) is being shown, to explain the increase in population from the 70's to now
Code: Observe","-Teachers put ""1972"" on the board and the students are asked to guess what is significant about the year (this was an introduction to the topic of saving the bay and keeping it clean aka clean water act)
-their class seems to have the theme of environmental sustainability and eco-friendliness
-while the teacher is lecturing she asks the students many questions and encourages them to give their best answer even if they don't necessarily know (interpreting and communicating findings)
----many of her questions are asking them to think more deeply about the topics, which is likely the ""interpreting"" aspect
-they are also observing a life size model of a seal that the teacher is giving information about, while continuing to prompt the students with questions","- students in classroom
-instructor write '1972' on the board and asks students why she might have done that; ""save the bay"" day, start of the clean water act
- instructor gives history on ""save the bay"" day
- class discusses sustainability, marine mammals (ins. lecturing students and asking some questions facilitating one-word answers) (asking)
- students take survey 
- instructor brings out a seal model and tells students about characteristics and population characteristics (observing, communicating)"
